Key Date;Legal Entity;Business Portfolio;Cohort;OCT;GLOB;Portfolio Type;Coverage Currency;Portfolio Category;Cost/Rev Element Target;Cost/Rev Element Calculation Base;Factor Actuals;Factor Estimates
20211231;001;51;2021;1;L41100;D;CHF;1;Z201;Z200;100,00;100,00
20211231;001;51;2021;1;L41100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;51;2021;1;L41100;D;CHF;1;Z221;Z220;100,00;100,00
20211231;001;51;2021;1;L41100;D;CHF;1;Z272;Z270;100,00;100,00
20211231;001;51;2021;1;L41100;D;CHF;1;Z202;Z200;0,00;0,00
20211231;001;51;2021;1;L41100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;51;2021;1;L41100;D;CHF;1;Z222;Z220;0,00;0,00
20211231;001;51;2021;1;L41100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;51;2021;1;L41100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;51;2021;1;L41100;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;25;2020;1;L21100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;25;2019;1;L21100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;25;2020;1;L21100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;25;2019;1;L21100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;25;2020;1;L21100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;25;2019;1;L21100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;25;2020;1;L21100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;25;2019;1;L21100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;25;2020;1;L21100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;25;2019;1;L21100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;25;2020;1;L21100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;25;2019;1;L21100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;25;2020;1;L21100;D;CHF;1;Z271;Z270;100,00;100,00
20211231;001;25;2019;1;L21100;D;CHF;1;Z271;Z270;100,00;100,00
20211231;001;25;2020;1;L21100;D;CHF;1;Z272;Z270;0,00;0,00
20211231;001;25;2019;1;L21100;D;CHF;1;Z272;Z270;0,00;0,00
20211231;001;25;2020;1;L21100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;25;2019;1;L21100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;25;2020;1;L21100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;25;2019;1;L21100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;25;2020;1;L21200;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;25;2019;1;L21200;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;25;2020;1;L21200;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;25;2019;1;L21200;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;25;2020;1;L21200;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;25;2019;1;L21200;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;25;2020;1;L21200;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;25;2019;1;L21200;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;25;2020;1;L21200;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;25;2019;1;L21200;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;25;2020;1;L21200;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;25;2019;1;L21200;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;25;2020;1;L21200;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;25;2019;1;L21200;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;25;2020;1;L21200;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;25;2019;1;L21200;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;25;2020;1;L21200;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;25;2019;1;L21200;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;25;2020;1;L21200;D;CHF;1;Z272;Z270;100,00;100,00
20211231;001;25;2019;1;L21200;D;CHF;1;Z272;Z270;100,00;100,00
20211231;001;25;2020;1;L21100;D;CHF;1;Z121;Z120;100,00;100,00
20211231;001;25;2019;1;L21100;D;CHF;1;Z121;Z120;100,00;100,00
20211231;001;25;2020;1;L21100;D;CHF;1;Z122;Z120;0,00;0,00
20211231;001;25;2019;1;L21100;D;CHF;1;Z122;Z120;0,00;0,00
20211231;001;25;2020;1;L21100;D;CHF;1;Z456;Z455;100,00;100,00
20211231;001;25;2019;1;L21100;D;CHF;1;Z456;Z455;100,00;100,00
20211231;001;25;2020;1;L21100;D;CHF;1;Z457;Z455;0,00;0,00
20211231;001;25;2019;1;L21100;D;CHF;1;Z457;Z455;0,00;0,00
20211231;001;25;2020;1;L21200;D;CHF;1;Z121;Z120;100,00;100,00
20211231;001;25;2019;1;L21200;D;CHF;1;Z121;Z120;100,00;100,00
20211231;001;25;2020;1;L21200;D;CHF;1;Z122;Z120;0,00;0,00
20211231;001;25;2019;1;L21200;D;CHF;1;Z122;Z120;0,00;0,00
20211231;001;25;2020;1;L21200;D;CHF;1;Z456;Z455;100,00;100,00
20211231;001;25;2019;1;L21200;D;CHF;1;Z456;Z455;100,00;100,00
20211231;001;25;2020;1;L21200;D;CHF;1;Z457;Z455;0,00;0,00
20211231;001;25;2019;1;L21200;D;CHF;1;Z457;Z455;0,00;0,00
20211231;001;51;2021;1;L41100;D;CHF;1;Z121;Z120;100,00;100,00
20211231;001;51;2021;1;L41100;D;CHF;1;Z122;Z120;0,00;0,00
20211231;001;51;2021;1;L41100;D;CHF;1;Z456;Z455;100,00;100,00
20211231;001;51;2021;1;L41100;D;CHF;1;Z457;Z455;0,00;0,00
20211231;001;25;2020;1;L21100;D;CHF;1;Z101;Z100;0,00;0,00
20211231;001;25;2019;1;L21100;D;CHF;1;Z101;Z100;0,00;0,00
20211231;001;25;2020;1;L21100;D;CHF;1;Z102;Z100;100,00;100,00
20211231;001;25;2019;1;L21100;D;CHF;1;Z102;Z100;100,00;100,00
20211231;001;25;2020;1;L21100;D;CHF;1;Z111;Z110;0,00;0,00
20211231;001;25;2019;1;L21100;D;CHF;1;Z111;Z110;0,00;0,00
20211231;001;25;2020;1;L21100;D;CHF;1;Z112;Z110;100,00;100,00
20211231;001;25;2019;1;L21100;D;CHF;1;Z112;Z110;100,00;100,00
20211231;001;25;2020;1;L21200;D;CHF;1;Z101;Z100;0,00;0,00
20211231;001;25;2019;1;L21200;D;CHF;1;Z101;Z100;0,00;0,00
20211231;001;25;2020;1;L21200;D;CHF;1;Z102;Z100;100,00;100,00
20211231;001;25;2019;1;L21200;D;CHF;1;Z102;Z100;100,00;100,00
20211231;001;25;2020;1;L21200;D;CHF;1;Z111;Z110;0,00;0,00
20211231;001;25;2019;1;L21200;D;CHF;1;Z111;Z110;0,00;0,00
20211231;001;25;2020;1;L21200;D;CHF;1;Z112;Z110;100,00;100,00
20211231;001;25;2019;1;L21200;D;CHF;1;Z112;Z110;100,00;100,00
20211231;001;51;2021;1;L41100;D;CHF;1;Z101;Z100;0,00;0,00
20211231;001;51;2021;1;L41100;D;CHF;1;Z102;Z100;100,00;100,00
20211231;001;51;2021;1;L41100;D;CHF;1;Z111;Z110;0,00;0,00
20211231;001;51;2021;1;L41100;D;CHF;1;Z112;Z110;100,00;100,00
20211231;001;21;0000;3;L41100;D;CHF;1;Z201;Z200;100,00;100,00
20211231;001;21;0000;3;L41100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;21;0000;3;L41100;D;CHF;1;Z271;Z270;74,03;74,03
20211231;001;21;0000;3;L41100;D;CHF;1;Z272;Z270;25,97;25,97
20211231;001;21;0000;3;L41100;D;CHF;1;Z202;Z200;0,00;0,00
20211231;001;21;0000;3;L41100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;21;0000;3;L41100;D;CHF;1;Z221;Z220;100,00;100,00
20211231;001;21;0000;3;L41100;D;CHF;1;Z222;Z220;0,00;0,00
20211231;001;21;0000;3;L41100;D;CHF;1;Z231;Z230;35,90;35,90
20211231;001;21;0000;3;L41100;D;CHF;1;Z232;Z230;64,10;64,10
20211231;001;31;0000;3;L41100;D;CHF;1;Z201;Z200;100,00;100,00
20211231;001;31;0000;3;L41100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;31;0000;3;L41100;D;CHF;1;Z271;Z270;39,23;39,23
20211231;001;31;0000;3;L41100;D;CHF;1;Z272;Z270;60,77;60,77
20211231;001;31;0000;3;L41100;D;CHF;1;Z202;Z200;0,00;0,00
20211231;001;31;0000;3;L41100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;31;0000;3;L41100;D;CHF;1;Z221;Z220;100,00;100,00
20211231;001;31;0000;3;L41100;D;CHF;1;Z222;Z220;0,00;0,00
20211231;001;31;0000;3;L41100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;31;0000;3;L41100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;21;0000;3;L41200;D;CHF;1;Z201;Z200;85,50;85,50
20211231;001;21;0000;3;L41200;D;CHF;1;Z202;Z200;14,50;14,50
20211231;001;21;0000;3;L41200;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;21;0000;3;L41200;D;CHF;1;Z271;Z270;88,55;88,55
20211231;001;21;0000;3;L41200;D;CHF;1;Z272;Z270;11,45;11,45
20211231;001;21;0000;3;L41200;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;21;0000;3;L41200;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;21;0000;3;L41200;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;21;0000;3;L41200;D;CHF;1;Z231;Z230;9,66;9,66
20211231;001;21;0000;3;L41200;D;CHF;1;Z232;Z230;90,34;90,34
20211231;001;31;0000;3;L41200;D;CHF;1;Z201;Z200;100,00;100,00
20211231;001;31;0000;3;L41200;D;CHF;1;Z202;Z200;0,00;0,00
20211231;001;31;0000;3;L41200;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;31;0000;3;L41200;D;CHF;1;Z271;Z270;97,93;97,93
20211231;001;31;0000;3;L41200;D;CHF;1;Z272;Z270;2,07;2,07
20211231;001;31;0000;3;L41200;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;31;0000;3;L41200;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;31;0000;3;L41200;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;31;0000;3;L41200;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;31;0000;3;L41200;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;32;2021;2;L22100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;32;2020;2;L22100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;32;2019;2;L22100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;32;2018;2;L22100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;32;2017;2;L22100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;32;2016;2;L22100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;32;2015;2;L22100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;32;2014;2;L22100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;32;2013;2;L22100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;32;2012;2;L22100;D;CHF;1;Z201;Z200;100,00;100,00
20211231;001;32;2011;2;L22100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;32;2010;2;L22100;D;CHF;1;Z201;Z200;100,00;100,00
20211231;001;32;2009;2;L22100;D;CHF;1;Z201;Z200;100,00;100,00
20211231;001;32;2008;2;L22100;D;CHF;1;Z201;Z200;100,00;100,00
20211231;001;32;2007;2;L22100;D;CHF;1;Z201;Z200;100,00;100,00
20211231;001;32;2006;2;L22100;D;CHF;1;Z201;Z200;100,00;100,00
20211231;001;32;2005;2;L22100;D;CHF;1;Z201;Z200;100,00;100,00
20211231;001;32;2004;2;L22100;D;CHF;1;Z201;Z200;100,00;100,00
20211231;001;32;2003;2;L22100;D;CHF;1;Z201;Z200;100,00;100,00
20211231;001;32;2002;2;L22100;D;CHF;1;Z201;Z200;100,00;100,00
20211231;001;32;2001;2;L22100;D;CHF;1;Z201;Z200;100,00;100,00
20211231;001;32;2000;2;L22100;D;CHF;1;Z201;Z200;100,00;100,00
20211231;001;32;2021;2;L22100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;32;2020;2;L22100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;32;2019;2;L22100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;32;2018;2;L22100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;32;2017;2;L22100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;32;2016;2;L22100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;32;2015;2;L22100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;32;2014;2;L22100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;32;2013;2;L22100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;32;2012;2;L22100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;32;2011;2;L22100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;32;2010;2;L22100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;32;2009;2;L22100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;32;2008;2;L22100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;32;2007;2;L22100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;32;2006;2;L22100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;32;2005;2;L22100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;32;2004;2;L22100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;32;2003;2;L22100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;32;2002;2;L22100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;32;2001;2;L22100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;32;2000;2;L22100;D;CHF;1;Z211;Z210;100,00;100,00
20211231;001;32;2021;2;L22100;D;CHF;1;Z271;Z270;97,70;97,70
20211231;001;32;2020;2;L22100;D;CHF;1;Z271;Z270;98,01;98,01
20211231;001;32;2019;2;L22100;D;CHF;1;Z271;Z270;95,87;95,87
20211231;001;32;2018;2;L22100;D;CHF;1;Z271;Z270;96,45;96,45
20211231;001;32;2017;2;L22100;D;CHF;1;Z271;Z270;96,68;96,68
20211231;001;32;2016;2;L22100;D;CHF;1;Z271;Z270;95,92;95,92
20211231;001;32;2015;2;L22100;D;CHF;1;Z271;Z270;94,98;94,98
20211231;001;32;2014;2;L22100;D;CHF;1;Z271;Z270;99,95;99,95
20211231;001;32;2013;2;L22100;D;CHF;1;Z271;Z270;99,99;99,99
20211231;001;32;2012;2;L22100;D;CHF;1;Z271;Z270;100,00;100,00
20211231;001;32;2011;2;L22100;D;CHF;1;Z271;Z270;99,85;99,85
20211231;001;32;2010;2;L22100;D;CHF;1;Z271;Z270;100,00;100,00
20211231;001;32;2009;2;L22100;D;CHF;1;Z271;Z270;100,00;100,00
20211231;001;32;2008;2;L22100;D;CHF;1;Z271;Z270;95,89;95,89
20211231;001;32;2007;2;L22100;D;CHF;1;Z271;Z270;90,32;90,32
20211231;001;32;2006;2;L22100;D;CHF;1;Z271;Z270;91,42;91,42
20211231;001;32;2005;2;L22100;D;CHF;1;Z271;Z270;87,93;87,93
20211231;001;32;2004;2;L22100;D;CHF;1;Z271;Z270;88,77;88,77
20211231;001;32;2003;2;L22100;D;CHF;1;Z271;Z270;91,60;91,60
20211231;001;32;2002;2;L22100;D;CHF;1;Z271;Z270;84,90;84,90
20211231;001;32;2001;2;L22100;D;CHF;1;Z271;Z270;79,97;79,97
20211231;001;32;2000;2;L22100;D;CHF;1;Z271;Z270;86,96;86,96
20211231;001;32;2021;2;L22100;D;CHF;1;Z272;Z270;2,30;2,30
20211231;001;32;2020;2;L22100;D;CHF;1;Z272;Z270;1,99;1,99
20211231;001;32;2019;2;L22100;D;CHF;1;Z272;Z270;4,13;4,13
20211231;001;32;2018;2;L22100;D;CHF;1;Z272;Z270;3,55;3,55
20211231;001;32;2017;2;L22100;D;CHF;1;Z272;Z270;3,32;3,32
20211231;001;32;2016;2;L22100;D;CHF;1;Z272;Z270;4,08;4,08
20211231;001;32;2015;2;L22100;D;CHF;1;Z272;Z270;5,02;5,02
20211231;001;32;2014;2;L22100;D;CHF;1;Z272;Z270;0,05;0,05
20211231;001;32;2013;2;L22100;D;CHF;1;Z272;Z270;0,01;0,01
20211231;001;32;2012;2;L22100;D;CHF;1;Z272;Z270;0,00;0,00
20211231;001;32;2011;2;L22100;D;CHF;1;Z272;Z270;0,15;0,15
20211231;001;32;2010;2;L22100;D;CHF;1;Z272;Z270;0,00;0,00
20211231;001;32;2009;2;L22100;D;CHF;1;Z272;Z270;0,00;0,00
20211231;001;32;2008;2;L22100;D;CHF;1;Z272;Z270;4,11;4,11
20211231;001;32;2007;2;L22100;D;CHF;1;Z272;Z270;9,68;9,68
20211231;001;32;2006;2;L22100;D;CHF;1;Z272;Z270;8,58;8,58
20211231;001;32;2005;2;L22100;D;CHF;1;Z272;Z270;12,07;12,07
20211231;001;32;2004;2;L22100;D;CHF;1;Z272;Z270;11,23;11,23
20211231;001;32;2003;2;L22100;D;CHF;1;Z272;Z270;8,40;8,40
20211231;001;32;2002;2;L22100;D;CHF;1;Z272;Z270;15,10;15,10
20211231;001;32;2001;2;L22100;D;CHF;1;Z272;Z270;20,03;20,03
20211231;001;32;2000;2;L22100;D;CHF;1;Z272;Z270;13,04;13,04
20211231;001;32;2021;2;L22100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;32;2020;2;L22100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;32;2019;2;L22100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;32;2018;2;L22100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;32;2017;2;L22100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;32;2016;2;L22100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;32;2015;2;L22100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;32;2014;2;L22100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;32;2013;2;L22100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;32;2012;2;L22100;D;CHF;1;Z202;Z200;0,00;0,00
20211231;001;32;2011;2;L22100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;32;2010;2;L22100;D;CHF;1;Z202;Z200;0,00;0,00
20211231;001;32;2009;2;L22100;D;CHF;1;Z202;Z200;0,00;0,00
20211231;001;32;2008;2;L22100;D;CHF;1;Z202;Z200;0,00;0,00
20211231;001;32;2007;2;L22100;D;CHF;1;Z202;Z200;0,00;0,00
20211231;001;32;2006;2;L22100;D;CHF;1;Z202;Z200;0,00;0,00
20211231;001;32;2005;2;L22100;D;CHF;1;Z202;Z200;0,00;0,00
20211231;001;32;2004;2;L22100;D;CHF;1;Z202;Z200;0,00;0,00
20211231;001;32;2003;2;L22100;D;CHF;1;Z202;Z200;0,00;0,00
20211231;001;32;2002;2;L22100;D;CHF;1;Z202;Z200;0,00;0,00
20211231;001;32;2001;2;L22100;D;CHF;1;Z202;Z200;0,00;0,00
20211231;001;32;2000;2;L22100;D;CHF;1;Z202;Z200;0,00;0,00
20211231;001;32;2021;2;L22100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;32;2020;2;L22100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;32;2019;2;L22100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;32;2018;2;L22100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;32;2017;2;L22100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;32;2016;2;L22100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;32;2015;2;L22100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;32;2014;2;L22100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;32;2013;2;L22100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;32;2012;2;L22100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;32;2011;2;L22100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;32;2010;2;L22100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;32;2009;2;L22100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;32;2008;2;L22100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;32;2007;2;L22100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;32;2006;2;L22100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;32;2005;2;L22100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;32;2004;2;L22100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;32;2003;2;L22100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;32;2002;2;L22100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;32;2001;2;L22100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;32;2000;2;L22100;D;CHF;1;Z212;Z210;0,00;0,00
20211231;001;32;2021;2;L22100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;32;2020;2;L22100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;32;2019;2;L22100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;32;2018;2;L22100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;32;2017;2;L22100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;32;2016;2;L22100;D;CHF;1;Z221;Z220;100,00;100,00
20211231;001;32;2015;2;L22100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;32;2014;2;L22100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;32;2013;2;L22100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;32;2012;2;L22100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;32;2011;2;L22100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;32;2010;2;L22100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;32;2009;2;L22100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;32;2008;2;L22100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;32;2007;2;L22100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;32;2006;2;L22100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;32;2005;2;L22100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;32;2004;2;L22100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;32;2003;2;L22100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;32;2002;2;L22100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;32;2001;2;L22100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;32;2000;2;L22100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;32;2021;2;L22100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;32;2020;2;L22100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;32;2019;2;L22100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;32;2018;2;L22100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;32;2017;2;L22100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;32;2016;2;L22100;D;CHF;1;Z222;Z220;0,00;0,00
20211231;001;32;2015;2;L22100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;32;2014;2;L22100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;32;2013;2;L22100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;32;2012;2;L22100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;32;2011;2;L22100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;32;2010;2;L22100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;32;2009;2;L22100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;32;2008;2;L22100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;32;2007;2;L22100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;32;2006;2;L22100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;32;2005;2;L22100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;32;2004;2;L22100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;32;2003;2;L22100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;32;2002;2;L22100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;32;2001;2;L22100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;32;2000;2;L22100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;32;2021;2;L22100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;32;2020;2;L22100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;32;2019;2;L22100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;32;2018;2;L22100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;32;2017;2;L22100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;32;2016;2;L22100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;32;2015;2;L22100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;32;2014;2;L22100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;32;2013;2;L22100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;32;2012;2;L22100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;32;2011;2;L22100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;32;2010;2;L22100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;32;2009;2;L22100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;32;2008;2;L22100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;32;2007;2;L22100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;32;2006;2;L22100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;32;2005;2;L22100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;32;2004;2;L22100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;32;2003;2;L22100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;32;2002;2;L22100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;32;2001;2;L22100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;32;2000;2;L22100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;32;2021;2;L22100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;32;2020;2;L22100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;32;2019;2;L22100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;32;2018;2;L22100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;32;2017;2;L22100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;32;2016;2;L22100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;32;2015;2;L22100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;32;2014;2;L22100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;32;2013;2;L22100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;32;2012;2;L22100;D;CHF;1;Z232;Z230;100,00;100,00
